episode steps reward
214 1384.2 -43.64339521530451
215 1365.2160000000001 -41.83885438100362
216 1378.2220000000002 -43.14960847031742
217 1381.161 -43.36050402827287
218 1387.2040000000002 -44.11582744893544
219 1355.257 -40.77909832885949
220 1366.163 -41.88794285774428
221 1328.6399999999999 -38.11892195910611
222 1342.648 -39.60606124807709
223 1331.8439999999998 -38.46206143944419
224 1298.3210000000001 -35.09249065698687
225 1302.2759999999998 -35.37853245942252
226 1296.2009999999998 -34.88270633483556
227 1301.0719999999997 -35.33608022004516
228 1275.239 -32.75013967655137
229 1299.325 -35.351331904099744
230 1274.4099999999999 -32.849686890402424
231 1297.9899999999998 -35.224443392831446
232 1303.0999999999997 -35.71958511965969
233 1322.9589999999996 -37.73736971538098
234 1352.5489999999998 -40.58648033738162
235 1368.3639999999998 -42.15816149078015
236 1373.367 -42.51630394803509
237 1377.838 -43.098468817054204
238 1371.794 -42.48976131544417
239 1371.637 -42.3771273110941
240 1384.196 -43.61688700898319
241 1407.048 -45.927036968757605
242 1374.8739999999998 -42.680998345705994
243 1353.7809999999997 -40.5170300162221
244 1324.2599999999998 -37.644881717166875
245 1314.3449999999998 -36.79161762074072
246 1280.674 -33.58238503886502
247 1279.499 -33.36247965823664
248 1272.87 -32.712450615128546
249 1274.864 -33.102846150943755
250 1266.031 -32.28056070102527
251 1242.236 -29.870542799974128
252 1269.401 -32.61330620621342
253 1268.7070000000003 -32.66961784730234
254 1286.699 -34.492143139044245
255 1282.5420000000001 -33.93646608876422
256 1291.366 -34.82464805948524
257 1290.801 -34.71707543453604
258 1305.453 -36.12937408662357
259 1325.497 -38.0647904707948
260 1337.267 -39.38662265464706
261 1321.045 -37.83513247902176
262 1305.2899999999997 -36.19921717873544
263 1316.85 -37.343260503510514
264 1339.3219999999997 -39.68483786428936
265 1346.0269999999998 -40.422259569912896
266 1357.329 -41.51904901633878
267 1350.184 -40.751434942833974
268 1366.059 -42.46684959318465
269 1361.962 -42.0572158776075
270 1343.868 -40.05837832475852
271 1344.271 -40.129533802664284
272 1346.749 -40.42462550366807
273 1336.461 -39.362749266646084
274 1319.203 -37.542007287810826
275 1306.5880000000002 -36.26761913606971
276 1308.5500000000002 -36.4394580749803
277 1297.889 -35.40175479506211
278 1270.1689999999999 -32.474112764059264
279 1255.5580000000002 -31.01277925541955
280 1261.3620000000003 -31.618007728675117
281 1268.1040000000003 -32.23199422174804
282 1268.662 -32.33946925570012
283 1256.0349999999999 -31.05898910343143
284 1264.737 -31.9509667077645
285 1291.339 -34.575800762345935
286 1272.5220000000002 -32.687755218681154
287 1292.7069999999999 -34.745665719853804
288 1297.9240000000002 -35.31269921019375
289 1291.1470000000002 -34.69240510266837
290 1299.58 -35.55174314172768
291 1290.4990000000003 -34.753350485117366
292 1291.8190000000002 -34.939361260084354
293 1331.982 -39.05624964639921
294 1328.5129999999997 -38.730495705682344
295 1303.5559999999998 -36.19678987784205
296 1326.434 -38.47814636290259
297 1314.303 -37.3072152211259
298 1309.838 -36.96073954041312
299 1307.789 -36.808585884430364
300 1288.1989999999998 -34.81841980728891
301 1290.771 -34.90797778240744
302 1284.182 -34.15845725277713
303 1246.4569999999999 -30.428047078933922
304 1231.601 -28.92004501651453
305 1221.017 -27.896736729787296
306 1217.976 -27.675034054309084
307 1228.4309999999998 -28.774488434590772
308 1228.5069999999998 -28.799061791841808
309 1254.69 -31.324770336424415
310 1254.999 -31.43785468690055
311 1273.773 -33.422540388995586
312 1268.963 -32.82086880730544
313 1275.035 -33.37087477405463
314 1278.482 -33.95629350642975
315 1294.759 -35.587265674200225
316 1290.4550000000002 -35.12606631906985
317 1267.1399999999999 -32.77597636569598
318 1284.103 -34.43600525407568
319 1256.9940000000001 -31.840191150502438
320 1270.939 -33.10027669025001
321 1264.0100000000002 -32.301469245735994
322 1269.447 -33.045560080386934
323 1287.8880000000001 -34.872694818023355
324 1281.9540000000002 -34.153471544288564
325 1300.2040000000002 -36.11123386004836
326 1299.261 -36.1067952819497
327 1305.432 -36.78792311851964
328 1293.568 -35.62136735123892
329 1292.493 -35.43672481010352
330 1293.674 -35.61677165652301
331 1286.6329999999998 -35.14664928304933
332 1293.227 -35.72545819647105
333 1272.657 -33.71293263000348
334 1269.5520000000001 -33.42647157984311
335 1248.839 -31.311953288236133
336 1237.139 -30.093458526824286
337 1240.916 -30.419837135691544
338 1237.7810000000002 -30.081017091802323
339 1224.5030000000002 -28.79487842141947
340 1226.871 -29.139717192270485
341 1218.115 -28.21139061486757
342 1206.3539999999998 -27.04376479086963
343 1198.419 -26.20324326533206
344 1187.839 -25.01556391679398
345 1179.266 -24.23114041939227
346 1169.114 -23.18019198293019
347 1187.2549999999999 -25.0067870717758
348 1205.1909999999998 -26.890485151260357
349 1202.234 -26.587375320320746
350 1194.906 -25.755070899854978
351 1200.9950000000001 -26.19072364215259
352 1211.7050000000002 -27.36342701473011
353 1209.392 -27.247115510895792
354 1238.438 -30.220521035933153
355 1244.132 -30.810495258225195
356 1244.6139999999998 -30.98152818675401
357 1243.2269999999999 -30.911454058169113
358 1218.882 -28.506326529395018
359 1252.717 -31.880245761594146
360 1241.395 -30.88136002153208
361 1237.7030000000002 -30.628605395364552
362 1218.395 -28.556859975857492
363 1235.462 -30.23642729765827
364 1220.7530000000002 -28.868226835742583
365 1235.681 -30.258933283890563
366 1271.2369999999999 -33.847984476504806
367 1253.5330000000001 -32.18744434578829
368 1270.35 -33.8961297754657
369 1254.9 -32.35395299859327
370 1252.215 -32.00976712541979
371 1270.23 -33.88943523809616
372 1263.27 -33.38420260497851
373 1246.357 -31.6648140208006
374 1253.238 -32.242314735476526
375 1247.118 -31.65997489730081
376 1205.92 -27.49331807560669
377 1211.23 -27.948498606066757
378 1213.639 -28.239434537786614
379 1219.032 -28.721607181775084
380 1212.266 -28.09954399628304
381 1184.9720000000002 -25.39265015650331
382 1191.739 -25.946520458555575
383 1202.9 -27.044444836066383
384 1196.1 -26.415648912130774
385 1182.981 -25.07367224304474
386 1189.8110000000001 -25.66955322869105
387 1200.171 -26.5996885567646
388 1185.7530000000002 -25.003668327283954
389 1174.9 -23.99500245354425
390 1169.6730000000002 -23.50049180890283
391 1190.574 -25.562482600153817
392 1203.204 -27.00514933412768
393 1215.456 -28.229378281139567
394 1221.1289999999997 -28.86543427985028
395 1213.123 -28.07984942113071
396 1229.693 -29.77313177126239
397 1213.6470000000002 -28.074153724398876
398 1208.626 -27.69259561943492
399 1202.038 -27.035152886820278
400 1208.059 -27.67295055014195
401 1219.547 -28.719417135266305
402 1215.4440000000002 -28.125330705542257
403 1183.718 -24.893454597384384
404 1184.377 -24.883501315993023
405 1172.7299999999998 -23.86493394506603
406 1173.1889999999999 -23.903085037211465
407 1157.1239999999998 -22.460395712624955
408 1159.665 -22.816799603496424
409 1172.846 -24.150864829870546
410 1188.599 -25.625952533910443
411 1162.103 -23.054668992132306
412 1159.694 -22.881918071348586
413 1185.8290000000002 -25.645870047640038
414 1166.2469999999998 -23.808696407570828
415 1187.896 -25.902643864846993
416 1202.5819999999999 -27.418989664786693
417 1224.9299999999998 -29.6906474316975
418 1238.989 -30.890700822889052
419 1220.4299999999998 -29.0961463811891
420 1220.799 -29.194736874892207
421 1216.81 -28.81200540115993
422 1216.8600000000001 -28.80970724317164
423 1204.514 -27.567781144318655
424 1203.988 -27.475272194262857
425 1206.7279999999998 -27.769674542698862
426 1185.06 -25.728166539134257
427 1183.982 -25.650042709084186
428 1164.809 -23.764196563522013
429 1192.71 -26.47324258775277
430 1192.545 -26.434084571286558
431 1189.001 -26.05533247989115
432 1204.9959999999999 -27.934477311916442
433 1208.21 -28.190154918700994
434 1225.266 -29.843068007631633
435 1233.506 -30.63534933941017
436 1247.3500000000001 -31.875101228425656
437 1245.4920000000002 -31.641657543344728
438 1258.94 -32.885091861385625
439 1242.4779999999998 -31.345405567510134
440 1258.0929999999998 -32.97914013062792
441 1260.703 -33.3893923607695
442 1266.453 -33.76611608344591
443 1264.679 -33.64861941904757
444 1231.3200000000002 -30.301845928635334
445 1191.193 -26.195093134488793
446 1184.4450000000002 -25.5214587096411
447 1169.007 -24.100357951718355
448 1157.826 -23.12050073615422
449 1168.734 -24.212898520579262
450 1152.1419999999998 -22.570320067861324
451 1150.093 -22.188171244186208
452 1114.085 -18.635152660795875
453 1114.6 -18.670528757970573
454 1142.164 -21.468104994970002
455 1178.704 -25.36567375770677
456 1154.297 -22.98137682356147
457 1171.3200000000002 -24.663327116910033
458 1163.6360000000002 -23.93227785684001
459 1179.7169999999999 -25.331142250731112
460 1167.7189999999998 -24.068583413145717
461 1183.4930000000002 -25.829797744157226
462 1184.7470000000003 -25.91352226358124
463 1197.0260000000003 -27.242421191019837
464 1209.5090000000002 -28.392936632634722
465 1202.5210000000002 -27.695436909734724
466 1228.7700000000002 -30.314949604150684
467 1227.01 -30.12387732020135
468 1227.337 -30.130167078894903
469 1199.8780000000002 -27.68199297676339
470 1209.1060000000002 -28.76443045586209
471 1198.2649999999999 -27.65596530753994
472 1216.3760000000002 -29.46065159990294
473 1188.972 -26.65982435946547
474 1175.2050000000002 -25.415778301748706
475 1175.688 -25.446076298924485
476 1149.817 -22.819601132123363
477 1139.315 -21.684150781969993
478 1162.3049999999998 -24.113592914259062
479 1183.721 -26.204867735385903
480 1168.926 -24.65216896229883
481 1162.792 -23.957786759783655
482 1161.689 -23.911473450141955
483 1191.5790000000002 -26.82799868349317
484 1185.8029999999999 -26.15650844583219
485 1189.913 -26.4776162302961
486 1195.848 -27.171192499431367
487 1202.781 -27.960936430530978
488 1190.341 -26.6080912012431
489 1177.868 -25.37693742881599
