episode steps reward
250 1907.0210000000002 -97.62402007200382
251 1878.816 -94.81683691887349
252 1874.9209999999998 -94.53377736035777
253 1879.8370000000002 -95.04280456943845
254 1877.187 -94.58304421933542
255 1892.104 -96.16871657043124
256 1924.735 -99.42353838540502
257 1949.605 -101.99410283123784
258 1948.366 -101.82223289503057
259 1915.265 -98.47100024325125
260 1949.318 -102.04345249560888
261 1975.872 -104.78060274009161
262 1961.3349999999998 -103.3329813083333
263 1968.6539999999998 -104.19546643391516
264 1939.0969999999998 -101.12143287916562
265 1950.4 -102.18444239295539
266 1912.3949999999998 -98.24896837766883
267 1897.6770000000001 -96.81808735675483
268 1923.47 -99.65857515370942
269 1942.114 -101.63349819551324
270 1932.1719999999998 -100.55635479012383
271 1911.534 -98.37814660144575
272 1920.9689999999998 -99.56942137969872
273 1929.771 -100.26996615773986
274 1906.4720000000002 -98.17633085417691
275 1919.6200000000001 -99.39350554406151
276 1926.909 -100.12743154930422
277 1929.0459999999998 -100.30123039973999
278 1889.0620000000004 -96.22080782802483
279 1865.2480000000003 -93.58063547015948
280 1811.175 -88.09129238345024
281 1838.6529999999998 -91.1546485935611
282 1836.6050000000002 -90.73746572888345
283 1847.979 -92.10864379912388
284 1869.7599999999998 -94.13696243859914
285 1844.877 -91.77730238402046
286 1818.282 -89.19435360496172
287 1812.72 -88.6985685677078
288 1803.4359999999997 -87.77469293659739
289 1813.2309999999998 -88.96432150045308
290 1838.0789999999997 -91.4639847633689
291 1800.125 -87.58722345540835
292 1759.8349999999998 -83.52561123786953
293 1745.9539999999997 -82.11191924001656
294 1801.5120000000002 -87.97303602961838
295 1789.2960000000003 -86.5424968133182
296 1818.7759999999998 -89.60399792463168
297 1822.417 -90.06016711752844
298 1830.096 -90.81474789555773
299 1859.364 -93.76969637595164
300 1872.7299999999996 -95.1257630296586
301 1876.7609999999997 -95.45331759841132
302 1934.252 -101.29352579413282
303 1908.309 -98.76205074505312
304 1841.596 -91.83388419336316
305 1814.268 -89.18316364337116
306 1783.107 -85.92411154516223
307 1808.247 -88.23782671412334
308 1824.5240000000001 -89.76103517430687
309 1764.8139999999999 -83.725853394975
310 1775.0600000000002 -84.67048647548634
311 1788.9470000000001 -86.09645398033665
312 1750.9430000000004 -82.14726459156397
313 1766.333 -83.5105045970857
314 1781.4450000000002 -84.92235114278625
315 1807.694 -87.5762421107178
316 1824.734 -89.33854657856618
317 1816.113 -88.4075415594015
318 1832.547 -90.28747171440564
319 1847.059 -91.7630353956147
320 1829.3960000000002 -90.27346608844364
321 1812.8350000000003 -88.50270550044625
322 1802.534 -87.46551557650983
323 1810.2859999999996 -88.50981384183498
324 1832.8289999999997 -90.92714979188142
325 1851.845 -92.84372371281597
326 1840.025 -91.84341396386444
327 1828.47 -90.89950350084544
328 1780.6820000000002 -85.92679478763608
329 1772.4070000000004 -85.06762842357941
330 1751.2150000000001 -82.71517008534657
331 1748.8799999999999 -82.8476383613918
332 1756.6689999999999 -83.67928083948945
333 1783.1349999999998 -86.242914699501
334 1796.2459999999999 -87.79151730017813
335 1765.8509999999999 -84.95848209790928
336 1786.027 -86.82009355692283
337 1758.866 -83.99460242630886
338 1736.334 -81.7623771349843
339 1747.8829999999998 -82.9921110680146
340 1762.1039999999998 -84.34061602056545
341 1782.759 -86.10657556350962
342 1781.0369999999998 -85.978035084157
343 1730.9269999999997 -80.89158328891675
344 1725.833 -80.17025039544845
345 1735.89 -80.97397874268111
346 1686.9899999999998 -75.97842189431977
347 1690.003 -76.24269177044646
348 1744.8399999999997 -81.81055532805638
349 1749.645 -82.24045642988165
350 1736.9309999999998 -81.13883256642089
351 1713.2040000000002 -78.74682694609845
352 1739.714 -81.31883381537298
353 1735.4059999999997 -80.94425412285175
354 1705.239 -77.9593791345149
355 1707.093 -78.34471826152739
356 1739.6509999999998 -81.55274720663155
357 1783.5309999999997 -86.07410682001218
358 1756.6299999999999 -83.2835248083415
359 1742.476 -81.84507502852603
360 1759.646 -83.58698476404129
361 1755.4630000000002 -83.26861507160898
362 1725.0610000000001 -80.38467296736417
363 1738.848 -81.66102226258725
364 1734.434 -81.03960973360617
365 1751.3760000000002 -82.6118982333799
366 1748.163 -82.59156753256441
367 1705.239 -78.2588815988496
368 1715.223 -79.31080782618994
369 1749.1800000000003 -82.89867405960892
370 1756.107 -83.64513079359543
371 1761.2630000000001 -84.27835504500567
372 1758.023 -84.02572088119226
373 1724.7599999999998 -80.9427205883559
374 1718.4469999999997 -80.4134744373559
375 1690.9099999999999 -77.76959453268492
376 1683.9689999999998 -76.89865885494365
377 1690.6179999999997 -77.46625649664341
378 1691.5970000000002 -77.56867271608961
379 1640.2450000000001 -72.36555362669144
380 1614.66 -69.76573300908285
381 1612.4199999999998 -69.53137564788986
382 1633.0859999999998 -71.49503033293482
383 1650.9669999999999 -73.11935855254929
384 1661.834 -74.08942957531607
385 1675.468 -75.39867068954736
386 1671.132 -75.00960892463753
387 1648.1739999999998 -72.59742371005304
388 1605.078 -68.32903587524592
389 1616.424 -69.4527185416741
390 1629.631 -70.76905135056622
391 1612.401 -69.00894020795293
392 1575.176 -65.1819729017917
393 1594.6009999999999 -67.07977128611893
394 1606.013 -68.45883374463799
395 1571.647 -64.91358792404766
396 1600.699 -67.91046465430654
397 1652.982 -73.33303115716498
398 1702.761 -78.20381340812574
399 1750.33 -83.09058003597977
400 1747.408 -82.85962907090827
401 1768.0049999999999 -84.85126754085783
402 1777.2959999999998 -85.84994024698054
403 1724.614 -80.60045285068779
404 1694.4599999999998 -77.5050045313272
405 1725.971 -80.77320793320014
406 1698.482 -77.83432125940655
407 1676.632 -75.53956121588517
408 1619.464 -69.84502579299877
409 1598.8790000000001 -67.65252426742317
410 1601.27 -67.73484712866721
411 1588.9109999999998 -66.32969235313493
412 1581.686 -65.694788408795
