episode steps reward
386 2046.9309999999998 -3.4589677368113104e+72
387 2066.172 -3.5038993177036416e+72
388 2065.555 -3.3700803391298955e+72
389 2030.2350000000001 -3.3310261599422295e+72
390 1990.391 -2.5368052536831305e+72
391 2011.657 -1.94918067755503e+72
392 2027.3110000000001 -1.7255330793684393e+72
393 2022.304 -1.6896691407902952e+72
394 2048.1150000000002 -1.263262126450586e+72
395 2051.205 -1.2137332598177226e+72
396 2036.006 -1.2943157471889129e+72
397 2022.243 -1.3881387002285752e+72
398 2072.3280000000004 -7.378784690612948e+71
399 2096.993 -7.894741009025633e+71
400 2120.5209999999997 -9.466902461886404e+71
401 2084.093 -1.2620958621754834e+72
402 2092.727 -1.5599945820674017e+72
403 2103.956 -2.3542964754489226e+72
404 2082.6279999999997 -2.502868550170706e+72
405 2088.832 -3.207732815348983e+72
406 2081.174 -3.1357663649114134e+72
407 2058.139 -2.8497090007228537e+72
408 2035.3260000000002 -2.8431545722133944e+72
409 2112.498 -3.579536705145882e+72
410 2129.0179999999996 -4.147812176825182e+72
411 2150.122 -3.717242020202741e+72
412 2158.446 -3.693266695445611e+72
413 2167.695 -3.623323882376429e+72
414 2212.949 -3.668289453886179e+72
415 2202.331 -3.49974964525529e+72
416 2221.452 -3.758522934290559e+72
417 2249.3659999999995 -3.758522934290559e+72
418 2264.6069999999995 -4.20264278076158e+72
419 2221.3050000000003 -4.236643125452066e+72
420 2229.6950000000006 -4.2727123205069574e+72
421 2239.4109999999996 -5.01637625485635e+72
422 2236.018 -4.742452859721561e+72
423 2160.889 -4.715224742078218e+72
424 2104.292 -4.5097725158658315e+72
425 2101.968 -4.697704907316298e+72
426 2091.991 -4.445151955213322e+72
427 2107.8540000000003 -4.554880893334724e+72
428 2080.6590000000006 -4.193660839331707e+72
429 2069.128 -3.753448667427403e+72
430 2068.7589999999996 -3.748575144974172e+72
431 2070.6099999999997 -3.5260997650398936e+72
432 2063.308 -3.5369028038544305e+72
433 2110.326 -3.1435300494919242e+72
434 2137.0330000000004 -3.1540904777938906e+72
435 2131.7619999999997 -3.1341677593464238e+72
436 2093.7690000000002 -3.2089036746511806e+72
437 2018.5490000000002 -3.099174736529778e+72
438 1970.955 -3.7865646059539865e+72
439 1919.1620000000003 -4.219832934858538e+72
440 1875.5520000000001 -3.5126838124012283e+72
441 1847.051 -2.9446117344674355e+72
442 1802.8760000000002 -3.1067503114039257e+72
443 1782.784 -2.7789924205569533e+72
444 1725.3319999999999 -2.782005309434681e+72
445 1706.096 -2.0293632906634404e+72
446 1702.7340000000004 -2.10624551413422e+72
447 1743.3739999999998 -2.8335477983668327e+72
448 1784.1200000000001 -2.1491296658033485e+72
449 1769.141 -1.6711090482544134e+72
450 1770.975 -2.176715496753999e+72
451 1756.743 -2.171790265053367e+72
452 1780.664 -2.0114571466220545e+72
453 1774.9 -2.0710064626997178e+72
454 1797.7009999999998 -2.0714336423412733e+72
455 1789.321 -2.38065411400307e+72
456 1793.6670000000001 -2.2393386613056754e+72
457 1743.7220000000002 -1.5120363770730629e+72
458 1780.935 -1.5728183177262609e+72
459 1771.893 -1.3157359149959433e+72
460 1770.188 -1.552095688396862e+72
461 1765.3170000000002 -2.0442294196521438e+72
462 1769.5220000000002 -2.0720986452354032e+72
463 1780.9260000000002 -2.7992172224116922e+72
464 1795.5580000000002 -2.8069344982277164e+72
465 1801.2810000000002 -2.45228217802997e+72
466 1834.0990000000002 -3.0134897822775208e+72
467 1893.625 -3.829546026226942e+72
468 1883.708 -4.016533536986767e+72
469 1919.872 -4.725190811305935e+72
470 1918.1970000000001 -4.723196955103228e+72
471 1905.7760000000003 -4.232810885801102e+72
472 1888.3449999999998 -4.262024042331099e+72
473 1880.4470000000001 -3.772721600070836e+72
474 1860.4030000000002 -4.475479937475877e+72
475 1857.4950000000001 -4.692330188863713e+72
476 1846.509 -4.111975448352921e+72
477 1826.386 -3.683568074900485e+72
478 1813.4720000000002 -4.152008539366816e+72
479 1825.5580000000002 -3.5099910204435585e+72
480 1835.4450000000002 -3.1735103212540695e+72
481 1826.663 -3.586807788854446e+72
482 1858.2120000000002 -3.841840410882054e+72
483 1849.6230000000003 -3.5805269105287225e+72
484 1842.4960000000003 -2.8889912981760836e+72
485 1819.959 -2.8328980794655583e+72
486 1831.775 -3.597865971120994e+72
487 1841.2580000000003 -3.320393606543036e+72
488 1801.3560000000002 -2.7186567792803357e+72
489 1754.9900000000002 -2.5720857776991846e+72
